latitude,longitude,time,parent,selfid
50.23392193,12.8604436,1451459408272,2030,15949
50.322395,12.72935608,1451519704068,5551,15950
50.33089361,12.88136816,1449041850397,14286,15951
50.18309217,13.00567059,1449422089584,10569,15952
50.20436494,12.96280227,1451372603176,13593,15953
50.19786112,12.87144324,1449666458722,13175,15954
50.24982621,12.82690382,1451192211530,2531,15955
50.24523653,12.85276222,1449348492884,5737,15956
50.22651803,12.79992987,1451552065693,10052,15957
50.37234836,13.08409659,1451133843782,12430,15958
50.40971819,12.92445349,1449529401056,4917,15959
50.27089508,12.81906694,1449431384363,12682,15960
50.23689135,12.97609736,1450848929835,4376,15961
50.21440839,12.79939848,1449152166378,1614,15962
50.30187239,12.78785517,1449674134669,9801,15963
50.33089361,12.88136816,1450397564072,13423,15964
50.21045409,12.82726924,1451077811179,9345,15965
50.28312129,12.91969518,1450657885713,1053,15966
50.27089611,12.78421703,1449136815275,10855,15967
50.19786112,12.87144324,1449574995946,13142,15968
50.30330068,13.01619165,1450606665464,13695,15969
50.29144664,12.76532482,1449349986724,12401,15970
50.3179857,12.70240198,1450498888932,8522,15971
50.03226578,12.89229232,1449302580232,1098,15972
50.23394527,12.85196104,1449216306633,3175,15973
50.25120057,12.89963172,1449213007198,4027,15974
50.22651803,12.79992987,1450022755786,4951,15975
50.26811015,12.99381395,1451345351615,7676,15976
50.23689135,12.97609736,1449821440754,2500,15977
50.23392193,12.8604436,1450608096955,12562,15978
50.197235,12.87108399,1450890648538,10268,15979
50.16508871,12.87394909,1450636162272,14882,15980
50.23996234,12.87945457,1449017741103,14848,15981
50.23326883,12.84568101,1450737499379,14420,15982
50.21045409,12.82726924,1451421017297,2308,15983
50.17966708,12.92585754,1449103899769,13476,15984
50.23689135,12.97609736,1449546020861,14934,15985
50.21440839,12.79939848,1450706770721,11888,15986
50.17966708,12.92585754,1449175185275,15193,15987
50.28829113,12.72324521,1450785471725,5898,15988
50.2137227,12.78987795,1449247426488,7014,15989
50.23996234,12.87945457,1451478632949,10495,15990
50.35844701,12.93464976,1449410781763,2540,15991
50.21225279,12.79604464,1450034097268,6944,15992
50.32445274,12.74676194,1449749319177,6268,15993
50.03226578,12.89229232,1451429987801,825,15994
50.22651803,12.79992987,1449389713261,12584,15995
50.26733872,12.91073755,1449549485892,385,15996
50.322395,12.72935608,1449540514880,6258,15997
50.23394527,12.85196104,1449040460342,3047,15998
50.17966708,12.92585754,1451326892147,6473,15999
50.24922977,12.82993731,1450976883385,5787,16000
50.21440839,12.79939848,1451334359860,9834,16001
50.30479483,13.01520125,1451098597073,12745,16002
50.2300309,12.8208301,1451468322953,13598,16003
50.29455052,12.81389789,1449802743872,9239,16004
50.18741825,12.90333396,1450358837862,14417,16005
50.26709861,12.89707769,1450467372590,11975,16006
50.22566965,12.81925264,1449905531118,9582,16007
50.22750202,12.80213197,1449859397813,10565,16008
50.26734913,12.91075332,1448988378842,2892,16009
50.322395,12.72935608,1450020307927,7441,16010
50.17966708,12.92585754,1449333870058,15966,16011
50.25406395,12.78691361,1449995427141,2157,16012
50.18128814,12.92589018,1450125536073,9293,16013
50.18128814,12.92589018,1449064622345,14964,16014
50.14409296,12.88801957,1451411750006,997,16015
50.2724277,12.82173587,1449957857747,7151,16016
50.19544714,12.87516791,1448992045883,8760,16017
50.28258942,12.91859537,1450860580797,7911,16018
50.31488693,12.75763616,1449986152784,9190,16019
50.18128814,12.92589018,1450172114277,1512,16020
50.23494775,12.84751123,1450478034796,8830,16021
50.32472333,12.90580427,1450580414639,10048,16022
50.30195054,12.97123603,1450257415408,9866,16023
50.24777085,12.89580709,1450894222943,10704,16024
50.23808245,12.80864626,1451114253576,845,16025
50.24667871,12.90634611,1449703914747,12129,16026
50.21440839,12.79939848,1449561793971,4974,16027
50.28786903,12.86876507,1450260192930,15397,16028
50.31415539,12.6847124,1450546502123,15493,16029
50.22439823,12.83203479,1450479558133,5068,16030
50.30590986,12.93906654,1450545017145,996,16031
50.07072155,12.95473775,1449546643181,579,16032
50.33172495,12.94023481,1449416274181,792,16033
50.23392193,12.8604436,1450834370243,3884,16034
50.25532162,12.87160521,1449317112591,2817,16035
50.24777085,12.89580709,1450498030812,4028,16036
50.23392193,12.8604436,1449371465132,8953,16037
50.25567123,12.90318802,1450651308790,8682,16038
50.25574497,12.87326158,1449734872056,13710,16039
50.30931927,12.87397685,1450508325435,11931,16040
50.23392193,12.8604436,1450235527796,3285,16041
50.20436606,12.96280222,1449429435138,5353,16042
50.25799501,12.86418848,1449704462455,6871,16043
50.21440839,12.79939848,1451029392175,14687,16044
50.30438046,12.93919147,1451415207585,7041,16045
50.20436606,12.96280222,1450962486790,5686,16046
50.27089611,12.78421703,1451191255958,8507,16047
50.23392193,12.8604436,1450721701017,9044,16048
50.12362776,12.84516356,1449801644898,11862,16049
50.22869923,12.83217229,1451481054094,736,16050
50.24777085,12.89580709,1451456704551,7831,16051
50.21419135,12.79636356,1451473208506,9228,16052
50.18741937,12.90333391,1449673942732,6174,16053
50.25532162,12.87160521,1450463833476,10693,16054
50.2137227,12.78987795,1451451457346,8694,16055
50.28786903,12.86876507,1449917594786,12591,16056
50.28786903,12.86876507,1450152134045,9225,16057
50.23392193,12.8604436,1450113810006,10976,16058
50.23392193,12.8604436,1449248485207,1219,16059
50.28918344,12.7219206,1449439144799,14343,16060
50.19980967,12.87040496,1450350198704,2373,16061
50.27248603,12.99548826,1448990268558,1602,16062
50.22651803,12.79992987,1449949664412,2227,16063
50.23689135,12.97609736,1450801760658,14994,16064
50.2137227,12.78987795,1451510747850,1641,16065
50.22651803,12.79992987,1450436516708,11773,16066
50.25879789,13.00027734,1449345441530,6838,16067
50.30938028,12.87180102,1449299965902,4416,16068
50.1978718,12.87145853,1449004909086,919,16069
50.22651803,12.79992987,1448976122542,12724,16070
50.27089611,12.78421703,1449899573440,13390,16071
50.25567123,12.90318802,1449815180328,12291,16072
50.22130033,12.8860725,1450999767015,11843,16073
50.27248603,12.99548826,1448989100495,3265,16074
50.322395,12.72935608,1449399983931,12853,16075
50.22730608,12.80457897,1451074450798,10520,16076
50.17966819,12.92585705,1451585166956,7371,16077
8.583579435,-20.88214386,1451516595607,6645,16078
50.23392193,12.8604436,1450390536566,15451,16079
50.30435272,12.95912232,1450976744046,9452,16080
50.22251629,12.88180443,1449365164515,5035,16081
50.33045208,12.69312824,1450127369812,10092,16082
50.20436494,12.96280227,1449584818728,1443,16083
50.3257964,12.74498595,1451417771564,9561,16084
50.25265873,12.90495596,1450348239712,13496,16085
50.25532274,12.87160516,1449355675744,5309,16086
50.29144664,12.76532482,1451617693875,847,16087
50.22651803,12.79992987,1450644478191,2497,16088
50.23996234,12.87945457,1450872763505,3134,16089
50.21440839,12.79939848,1449680737549,15206,16090
50.13554812,13.23286965,1449336905310,12792,16091
50.25447469,12.86776384,1450236616627,1291,16092
50.22651803,12.79992987,1450416531198,1744,16093
50.34021801,12.72977278,1449406558071,15095,16094
50.09531886,13.1335883,1449202446380,16057,16095
50.12378004,12.98432368,1449544872500,14223,16096
50.23392193,12.8604436,1449126346861,6443,16097
50.27089611,12.78421703,1449082079201,14123,16098
50.30435272,12.95912232,1449353921067,9411,16099
50.22651803,12.79992987,1451332198427,7946,16100
50.30590986,12.93906654,1450089360760,15273,16101
50.23392193,12.8604436,1450526840531,3462,16102
50.28312129,12.91969518,1451123965821,166,16103
50.29804381,12.81249278,1450990365443,8735,16104
50.25491871,12.86604688,1450625844220,3548,16105
50.28304318,12.93908244,1451580746230,8718,16106
50.32472333,12.90580427,1450929169594,7000,16107
50.31190152,12.91841414,1450218422902,10349,16108
50.25611957,12.54718689,1449204707861,2089,16109
50.20644406,12.7380045,1451534160024,12012,16110
50.11889393,12.53026998,1450149235582,4534,16111
50.31201754,12.61162494,1450117158620,11269,16112
50.32392986,12.51119597,1449854995842,8550,16113
50.17865648,12.65383932,1450028860142,5510,16114
50.31862391,12.6033202,1450218344017,15140,16115
50.18597957,12.75404635,1450803322714,11014,16116
50.37522531,12.50600792,1450062150076,5009,16117
50.15895889,12.68726832,1449392770575,3502,16118
50.18806239,12.55882803,1449154237758,3468,16119
50.25611957,12.54718689,1449229551050,3387,16120
50.20627259,12.55063503,1449338749423,1437,16121
50.10921425,12.78566552,1450805813185,7950,16122
50.18167304,12.71982442,1451268616609,8701,16123
50.18153323,12.54097921,1448981977524,6697,16124
50.17584482,12.6624415,1449666857622,5780,16125
50.18167304,12.71982442,1449391307593,9547,16126
50.28327482,12.59761569,1449532387507,5796,16127
50.20644406,12.7380045,1449446636929,5949,16128
50.27819742,12.61263813,1451300759514,10546,16129
50.18167304,12.71982442,1451108353865,4409,16130
50.32369049,12.51746839,1451049484067,7056,16131
50.21593576,12.53407377,1451097487714,10091,16132
50.32369049,12.51746839,1449018537402,15867,16133
50.16860071,12.75338346,1451265658347,11999,16134
50.2144128,12.62651914,1451583510859,6760,16135
50.3758126,12.53130177,1449021364296,3678,16136
50.21171221,12.63267096,1451484738458,12720,16137
50.21593576,12.53407377,1449938162063,11280,16138
50.15987964,12.75146548,1450267731315,9667,16139
50.14557192,12.64343488,1450963242209,6276,16140
50.14554681,12.64996043,1449269202785,3266,16141
50.19367365,12.57315288,1450188857068,4079,16142
50.18597957,12.75404635,1450806204178,8742,16143
50.18597957,12.75404635,1449316889403,11134,16144
50.18127194,12.64010208,1450866217853,15672,16145
50.21171221,12.63267096,1450719085847,3067,16146
50.37522531,12.50600792,1450329147232,10241,16147
50.24131437,12.75332105,1449585522532,3193,16148
50.18167304,12.71982442,1450107417039,13599,16149
50.21171221,12.63267096,1450598621648,9324,16150
50.19171076,12.74832268,1450798084097,4778,16151
50.20644406,12.7380045,1450858189494,15651,16152
50.19527793,12.75064331,1450364993920,15631,16153
50.21171221,12.63267096,1450104003791,15140,16154
50.18127194,12.64010208,1449722454151,2114,16155
50.32920494,12.50959938,1450547368963,15923,16156
50.18127194,12.64010208,1451359347435,5952,16157
50.18725507,12.73712081,1449902774493,10783,16158
50.18725507,12.73712081,1451543595898,1433,16159
50.23177106,12.73565474,1450304804720,15097,16160
50.18293517,12.55053529,1451148421637,3609,16161
50.18597957,12.75404635,1449174813953,12041,16162
50.21171221,12.63267096,1451250413706,2546,16163
50.21216241,12.62520588,1450337374756,12260,16164
50.29623903,12.57340715,1450953084344,74,16165
50.18725507,12.73712081,1449511893000,2502,16166
50.21171221,12.63267096,1449896242792,10521,16167
50.18725507,12.73712081,1449071131684,542,16168
50.15089474,12.53340512,1450481334491,3484,16169
50.13945111,12.80844718,1449229679201,4905,16170
50.14642438,12.56722625,1450363523933,12016,16171
50.20644406,12.7380045,1450545322593,15980,16172
50.15457631,12.61251909,1450320888433,15021,16173
50.14554681,12.64996043,1450567727197,10694,16174
50.25611957,12.54718689,1450895539939,11323,16175
50.18167304,12.71982442,1448951103453,9976,16176
50.18217069,12.67688141,1448976933236,12920,16177
50.11793425,12.52775484,1450500858833,16145,16178
50.14554681,12.64996043,1449728797927,11599,16179
50.32369049,12.51746839,1451217394052,9831,16180
50.13945111,12.80844718,1450831323181,4786,16181
50.20644406,12.7380045,1449416668209,5575,16182
50.37434905,12.50516732,1449042940697,2197,16183
50.32369049,12.51746839,1449436118144,13790,16184
50.19220264,12.62524069,1451622876960,12143,16185
50.11889393,12.53026998,1449908739954,7513,16186
50.21719605,12.62858369,1450541156712,6167,16187
50.18597957,12.75404635,1449690315254,4866,16188
50.18167304,12.71982442,1449131493445,12917,16189
50.18167304,12.71982442,1451171544642,3035,16190
50.18217069,12.67688141,1449838475190,12037,16191
50.14980536,12.53564508,1449031957083,6926,16192
50.37434905,12.50516732,1449795332346,15068,16193
50.18217069,12.67688141,1451027203543,8017,16194
50.18127194,12.64010208,1449634954128,8319,16195
50.18217069,12.67688141,1451345060159,8595,16196
50.18725507,12.73712081,1449057656383,1958,16197
50.23379379,12.71748078,1450028750793,6886,16198
50.11210378,12.56605391,1449162418223,7641,16199
50.11889393,12.53026998,1449296153870,528,16200
50.14554681,12.64996043,1450117607179,7784,16201
50.37494307,12.52960675,1449083560514,15998,16202
50.17865648,12.65383932,1450646553294,12062,16203
50.31862391,12.6033202,1449128077838,3231,16204
50.18127194,12.64010208,1449246811467,6562,16205
50.20061635,12.57990322,1451326465711,13729,16206
50.25906178,12.69647609,1449282190280,10811,16207
50.31949096,12.60417089,1448991752716,16143,16208
50.18167304,12.71982442,1451529762685,12223,16209
50.37239736,12.52629139,1450079329577,8533,16210
50.35749568,12.52724124,1449223606243,2202,16211
50.32148499,12.62912714,1449116062623,3259,16212
50.18293629,12.55053524,1449120395189,12958,16213
50.32369049,12.51746839,1449514578261,2758,16214
50.14554792,12.64995993,1450770066302,10189,16215
50.18486831,12.75526037,1449674894652,2447,16216
50.37704325,12.51298873,1450374200906,10707,16217
50.37783827,12.54907936,1449763725401,2223,16218
50.37434905,12.50516732,1449555703366,154,16219
50.20706309,12.7446572,1450744366414,3700,16220
50.18378793,12.55136811,1449564865049,10549,16221
50.20644406,12.7380045,1449585724269,6715,16222
50.11889393,12.53026998,1450863561425,8863,16223
50.18217069,12.67688141,1449788201816,13644,16224
50.19412078,12.57509453,1450191524453,15439,16225
50.31898429,12.61676746,1449810075161,5073,16226
50.18127194,12.64010208,1451295685332,1889,16227
50.10915526,12.78622641,1451312220291,14074,16228
50.18127194,12.64010208,1451072273735,2458,16229
50.1410208,12.80371512,1449496436459,11471,16230
50.31877878,12.59579761,1449542488914,4283,16231
50.11724661,12.59192276,1450385812870,14966,16232
50.28262023,12.60230362,1451473622684,14330,16233
50.17858254,12.55107798,1449456874042,1606,16234
50.21171221,12.63267096,1450416497954,5811,16235
50.11724661,12.59192276,1451395142317,13477,16236
50.11889393,12.53026998,1450081632004,6470,16237
50.1410208,12.80371512,1449405723472,4756,16238
50.37435017,12.50516727,1451616166581,11235,16239
50.15829421,12.63635797,1449338572615,3986,16240
50.15895889,12.68726832,1449434753494,11976,16241
50.24123353,12.75313858,1450655494861,15702,16242
50.1386125,12.80758017,1449586367560,9330,16243
50.21245278,12.63054701,1449112288388,15376,16244
50.14980536,12.53564508,1450204702444,13050,16245
50.11210378,12.56605391,1450225310853,187,16246
49.69790196,13.46590746,1450160310090,7701,16247
49.77041405,13.29580575,1449382415241,3585,16248
49.77060521,13.29662714,1449809948395,12196,16249
49.7705997,13.29583309,1449883917236,755,16250
49.74746886,13.3775873,1451602790508,10442,16251
49.81521218,13.40526431,1451032241593,12331,16252
49.77803039,13.5016957,1449696608373,4355,16253
49.75622605,13.42045379,1449020823254,13193,16254
49.68676929,13.49210667,1449761959906,13754,16255
49.71250872,13.51209513,1448961942227,9627,16256
49.74954148,13.48065186,1449854363362,4108,16257
49.73042947,13.46498203,1449439154602,14479,16258
49.73698763,13.4375716,1449492008813,181,16259
49.76872092,13.3671282,1451333747535,9146,16260
49.68982367,13.32083041,1450557347309,10436,16261
49.81521218,13.40526431,1448946200853,5941,16262
49.68829732,13.47162878,1450633803891,3583,16263
49.74926577,13.29460436,1451050236998,3877,16264
49.73042947,13.46498203,1450163742694,3737,16265
49.66918663,13.4483338,1451378553108,4554,16266
49.77589536,13.35261564,1449105214274,15609,16267
49.71155718,13.41633253,1450919466522,15865,16268
49.72285957,13.37546801,1450053561451,2203,16269
49.74746886,13.3775873,1449332785319,4127,16270
49.64298163,13.47594444,1449779057234,14281,16271
49.69776467,13.49381704,1448967711238,10265,16272
49.70781299,13.38792284,1449069231982,6142,16273
49.67554614,13.50393903,1449736021001,2638,16274
49.70781299,13.38792284,1449631726234,2684,16275
49.74746886,13.3775873,1451428502689,11381,16276
49.74746886,13.3775873,1449825139606,867,16277
49.74746886,13.3775873,1450104013627,1040,16278
49.77276259,13.36259954,1449706631045,3635,16279
49.73042947,13.46498203,1449484800377,1515,16280
49.66918663,13.4483338,1449980256093,1743,16281
49.77803039,13.5016957,1449902781738,9136,16282
49.73042947,13.46498203,1450664977362,10467,16283
49.71983002,13.51075714,1450597127218,15964,16284
49.73042947,13.46498203,1449805699023,9537,16285
49.76872092,13.3671282,1449285612174,9425,16286
49.73042947,13.46498203,1450184133160,3159,16287
49.73042947,13.46498203,1449974873662,14410,16288
49.7080352,13.38843779,1451473504923,2979,16289
49.73096143,13.34230326,1449215754588,14627,16290
49.74746886,13.3775873,1450455101763,1621,16291
49.79020828,13.50723747,1450144212734,7841,16292
49.77803039,13.5016957,1449538165354,1775,16293
49.70012034,13.39456158,1448960361333,10146,16294
49.6664802,13.50310974,1450822078335,14436,16295
49.69407761,13.31534517,1449894750873,8053,16296
49.74746886,13.3775873,1449328404608,3625,16297
49.73042947,13.46498203,1450971063105,9134,16298
49.72812951,13.41816701,1449016509151,1200,16299
49.67132449,13.50288396,1450437958328,13680,16300
49.69790196,13.46590746,1450068388919,6186,16301
49.78112293,13.39098086,1450258429746,5779,16302
49.72976589,13.46577224,1451056860202,15605,16303
49.67554614,13.50393903,1450236459551,11790,16304
49.72487088,13.42025274,1449515808578,5753,16305
49.78098798,13.51073099,1450725684767,3937,16306
49.73042947,13.46498203,1450114129898,8887,16307
49.71906127,13.50982165,1451459085927,6143,16308
49.64298163,13.47594444,1449661601664,9671,16309
49.70012034,13.39456158,1449541220955,5762,16310
49.79512854,13.50152028,1450247247012,4747,16311
49.6976724,13.47350149,1450679638818,1944,16312
49.67519503,13.50382808,1450615467148,656,16313
49.73042947,13.46498203,1451378467567,2269,16314
49.73042947,13.46498203,1449576754435,10034,16315
49.73072791,13.46894357,1449654560456,11298,16316
49.77734199,13.49150159,1450626240511,6808,16317
49.69010842,13.47467434,1450994816440,10313,16318
49.65491089,13.47705828,1449655828537,12073,16319
49.76872092,13.3671282,1449938338427,1257,16320
49.69941753,13.47146412,1450882398211,1024,16321
49.74746886,13.3775873,1449467591806,2681,16322
49.74046586,13.32584671,1449897359238,4754,16323
49.70655016,13.33321066,1450831428107,8579,16324
49.73042947,13.46498203,1451201430026,11547,16325
49.66918663,13.4483338,1449105052120,4956,16326
49.7339185,13.42338683,1450175361820,3637,16327
49.73042947,13.46498203,1451179565241,15786,16328
49.78391598,13.28572421,1449120499888,8200,16329
49.76874726,13.36147452,1449876173670,7578,16330
49.74746886,13.3775873,1450335946942,6549,16331
49.69549594,13.49452808,1449380536117,7074,16332
49.73042947,13.46498203,1449514209182,10942,16333
49.73149393,13.39299548,1449861167845,11359,16334
49.76872092,13.3671282,1449242724920,10664,16335
49.64374237,13.47686912,1450040246887,687,16336
49.68982367,13.32083041,1449013367804,13405,16337
49.68982367,13.32083041,1449107971493,14075,16338
49.6699515,13.44925668,1450276100143,6442,16339
49.70765718,13.38733243,1449692257807,12669,16340
49.66918663,13.4483338,1450281227639,11713,16341
49.7664149,13.37482149,1449932635689,6854,16342
49.73042947,13.46498203,1451029199222,6034,16343
49.7301863,13.34139124,1449497111297,3052,16344
49.737034,13.39347824,1450524623347,11871,16345
49.78391598,13.28572421,1451235843110,1783,16346
49.71375972,13.34747157,1451603718141,15507,16347
49.75769723,13.40667061,1450473438799,11648,16348
49.6699515,13.44925668,1451022881900,3645,16349
49.67023997,13.44949179,1451213125171,3200,16350
49.66918663,13.4483338,1450192075239,721,16351
49.66918663,13.4483338,1449038357228,14390,16352
49.66918663,13.4483338,1450602964166,6322,16353
49.66918663,13.4483338,1449450335164,12014,16354
49.74746886,13.3775873,1450296359877,3850,16355
49.75120921,13.33105083,1449996705888,872,16356
49.68982367,13.32083041,1451504610128,6956,16357
49.71375972,13.34747157,1449937363392,11931,16358
49.69132308,13.4253547,1449889414414,3898,16359
49.69132308,13.4253547,1449035103871,4809,16360
49.73015094,13.30958492,1451018700490,343,16361
49.64043106,13.5196262,1450144825173,1457,16362
49.73930051,13.32962517,1449636994918,5524,16363
49.74746886,13.3775873,1451622337936,14449,16364
49.67275483,13.50489267,1451475530857,4488,16365
49.7153191,13.43266169,1449276976099,3164,16366
49.71375972,13.34747157,1450823499321,16155,16367
49.7463183,13.42726167,1451036396253,12987,16368
49.74746886,13.3775873,1451365795877,8884,16369
49.75991364,13.42401487,1450909411673,700,16370
49.67554614,13.50393903,1450948952694,1261,16371
49.73042947,13.46498203,1449388470092,13777,16372
49.77912202,13.37578202,1449559564867,9758,16373
49.76142413,13.43929439,1449309819299,4615,16374
49.71375972,13.34747157,1449817805893,8282,16375
49.67554614,13.50393903,1449174273878,13696,16376
49.68403973,13.44065889,1451296992989,5549,16377
49.74746886,13.3775873,1451222851568,3133,16378
49.64888166,13.42763279,1450029081342,462,16379
49.772145,13.37516153,1450681117695,9618,16380
49.72024292,13.50689408,1449910612288,11036,16381
49.7357474,13.3551855,1450091718616,5578,16382
49.72827417,13.46679364,1449956231009,5329,16383
49.6976724,13.47350149,1451316631294,12427,16384
49.77803039,13.5016957,1449833818097,1678,16385
49.45332635,13.26348293,1450814046196,12485,16386
49.76261403,13.34439047,1449664356427,6099,16387
49.73042947,13.46498203,1450443631039,11224,16388
49.71414449,13.37105265,1450436220144,2257,16389
49.77154186,13.44414293,1448988606826,9402,16390
49.78342195,13.28708051,1450116376171,15719,16391
49.76261403,13.34439047,1451131323538,13246,16392
49.74638992,13.34079098,1450793252311,5492,16393
49.7931925,13.49358016,1451349056065,1106,16394
49.67554614,13.50393903,1449391941152,5814,16395
49.71423262,13.33108965,1451495476602,14690,16396
49.74746886,13.3775873,1451045046506,13892,16397
49.71906127,13.50982165,1450237904473,6340,16398
49.77734199,13.49150159,1450537779353,5214,16399
49.75743853,13.43131247,1449860029219,12055,16400
49.77497965,13.42721694,1451028738049,1820,16401
49.66918663,13.4483338,1451385966988,1073,16402
49.74746886,13.3775873,1450018027596,12277,16403
49.67729919,13.51603971,1450632226520,14422,16404
49.78391598,13.28572421,1449463695843,107,16405
49.69132308,13.4253547,1450850091845,9228,16406
49.73510238,13.37206547,1449023082774,8320,16407
49.75770474,13.4355491,1449101550079,11599,16408
49.67554614,13.50393903,1450099982994,2008,16409
49.77063233,13.29826026,1450030041168,6011,16410
49.76874726,13.36147452,1451503473868,6938,16411
49.77533261,13.49039074,1451536997583,9315,16412
49.77402114,13.2977965,1451108920338,194,16413
49.73078488,13.30993584,1450364601935,12819,16414
49.74746886,13.3775873,1450633749648,7345,16415
49.76874726,13.36147452,1449953175524,15567,16416
49.69549594,13.49452808,1450188139115,6914,16417
49.68680333,13.31733446,1451293376485,7626,16418
49.6520506,13.43780597,1449569686193,12002,16419
49.71699263,13.33840632,1449813053609,12532,16420
49.64298163,13.47594444,1451266093944,2672,16421
49.71906127,13.50982165,1451225004326,13926,16422
49.69217133,13.31722753,1451002664600,6344,16423
49.67729919,13.51603971,1449351406697,6494,16424
49.77912202,13.37578202,1449317623248,3370,16425
49.6520506,13.43780597,1450961053438,3163,16426
49.68746294,13.40697234,1451115202001,8419,16427
49.78503586,13.28452856,1449626157924,231,16428
49.77734199,13.49150159,1451583874366,1459,16429
49.73155031,13.41719195,1449648390188,2958,16430
49.75769723,13.40667061,1449500632443,9650,16431
49.7018177,13.52781496,1449124973241,4678,16432
49.75300167,13.48674044,1449085665422,8106,16433
49.75324002,13.48620242,1449215059429,1639,16434
49.76960362,13.41000963,1451040161630,1079,16435
49.74246213,13.32683248,1449686417895,7549,16436
49.71375972,13.34747157,1449516776588,7431,16437
49.73979371,13.39201519,1449060635891,11967,16438
49.68515414,13.40386169,1450370941454,11066,16439
49.74746886,13.3775873,1450560865718,7276,16440
49.73042947,13.46498203,1449008333946,2901,16441
49.75769723,13.40667061,1449962969668,3863,16442
49.67554614,13.50393903,1449351577736,8580,16443
49.72285957,13.37546801,1449793209182,7693,16444
49.71375972,13.34747157,1450797695948,10599,16445
49.74746886,13.3775873,1449981680941,5746,16446
49.71328605,13.35393685,1449895311770,12781,16447
49.6520506,13.43780597,1449882569939,969,16448
49.77041405,13.29580575,1450664811154,1493,16449
49.73015094,13.30958492,1451349110592,8173,16450
49.64298163,13.47594444,1449880315028,4454,16451
49.67177455,13.50492879,1451599514233,14291,16452
49.75324002,13.48620242,1449480237093,955,16453
49.71395694,13.37624712,1451553539414,6330,16454
49.67554614,13.50393903,1449165105244,9083,16455
49.71423262,13.33108965,1449050459881,7238,16456
49.6976724,13.47350149,1449881167886,7628,16457
49.75638196,13.45423211,1450959544417,14206,16458
49.75638196,13.45423211,1449507153166,4168,16459
49.70012034,13.39456158,1449173834783,3337,16460
49.6976724,13.47350149,1450195796378,12903,16461
49.66004918,13.52538038,1448986841543,7850,16462
49.64298163,13.47594444,1449204731718,11161,16463
49.69132308,13.4253547,1449321218266,10390,16464
49.71375972,13.34747157,1449318241729,11411,16465
49.75772114,13.30639141,1449378795621,7433,16466
49.75401344,13.48713717,1449678705400,2188,16467
49.76993401,13.4397168,1451120267887,12565,16468
49.74746886,13.3775873,1451174738374,16413,16469
49.78112293,13.39098086,1451263176131,11964,16470
49.6976724,13.47350149,1450898672927,13527,16471
49.75820769,13.45929405,1450564677042,584,16472
49.76872092,13.3671282,1450955263740,3244,16473
49.6648432,13.50007959,1449538079771,11276,16474
49.72813008,13.46928591,1449420472084,10673,16475
49.79011076,13.48777002,1450090008660,1986,16476
49.69768067,13.47351033,1451068965750,1025,16477
49.74602768,13.4249902,1451145397798,391,16478
49.7931925,13.49358016,1449686563582,5541,16479
49.71414449,13.37105265,1449934624988,9764,16480
49.66004918,13.52538038,1449040690200,16458,16481
49.74746998,13.37758683,1450560351663,7880,16482
49.71398151,13.38038629,1451165686194,3696,16483
49.75821596,13.4593029,1449376230588,3686,16484
49.71375972,13.34747157,1449756027189,14839,16485
49.73698763,13.4375716,1451221077091,11423,16486
49.66004918,13.52538038,1449336972441,14360,16487
49.73756938,13.32947903,1449623779401,14414,16488
49.70012034,13.39456158,1448971437576,12881,16489
49.65491201,13.47705824,1449436420511,13652,16490
49.74746886,13.3775873,1451478693754,5063,16491
49.6520506,13.43780597,1450086226491,7239,16492
49.73775221,13.32948707,1449247710970,15979,16493
49.67554614,13.50393903,1449957120062,14096,16494
49.70779356,13.35149968,1449967833406,14259,16495
49.76242383,13.32634374,1451535572629,5794,16496
49.64965779,13.42676616,1450636056720,4714,16497
49.67554614,13.50393903,1450317690030,9544,16498
49.68982367,13.32083041,1451182827863,3886,16499
49.7751064,13.36047834,1449683333025,2216,16500
49.78345578,13.28629006,1450544075476,2827,16501
49.74368436,13.40734094,1449795906998,3541,16502
49.73042947,13.46498203,1450742374662,8124,16503
49.76993401,13.4397168,1449365102160,9101,16504
49.67729919,13.51603971,1450703658295,8886,16505
49.71375972,13.34747157,1451373035062,1096,16506
49.6520506,13.43780597,1449375448723,5973,16507
49.76697385,13.38319943,1449255030359,12288,16508
49.67554614,13.50393903,1450772639145,9717,16509
49.77287773,13.30141734,1450338832947,15028,16510
49.71983002,13.51075714,1451336613240,9228,16511
49.64298163,13.47594444,1451174261001,14310,16512
49.73896613,13.37992243,1449102327739,498,16513
49.69436921,13.41951377,1450165314095,9754,16514
49.69335914,13.35258087,1450174922920,12206,16515
49.68982367,13.32083041,1451255166092,6767,16516
49.71187192,13.37798168,1449072231524,1603,16517
49.74746998,13.37758683,1450760474899,2880,16518
49.75297939,13.38314593,1450050324398,16246,16519
49.75986399,13.64822743,1450276676636,897,16520
49.74607791,13.51425764,1451018246202,8303,16521
49.77800332,13.5909313,1449413446856,8592,16522
49.72366107,13.61875555,1450104582256,10480,16523
49.72366107,13.61875555,1451348653641,3221,16524
49.75379808,13.54063493,1449203414376,13554,16525
49.74607791,13.51425764,1449499121086,7771,16526
49.78904241,13.73461336,1450549810972,5806,16527
49.86513066,13.76263233,1451412118728,2419,16528
49.74269339,13.59458555,1450614178273,15907,16529
49.74607791,13.51425764,1451234161443,783,16530
49.77587121,13.59125052,1451531532804,8680,16531
49.83699606,13.5783299,1450177049010,2251,16532
